failure_reason,failure_reason_correlation,metric,parameter,partial_rank_correlation,pearson,rank_correlation,score,success_correlation,tornado_delta,tornado_high,tornado_low,variance_contribution_proxy
ground_intercept,0.5833965537829168,miss_distance_m,guidance_gain,0.7991352389752631,0.6052445721846421,0.6554252199413488,1.1038966444793992,-0.5833965537829168,114.19023957392437,131.4576828438402,17.267443269915823,0.3990704624068837
ground_intercept,-0.41091912483767584,miss_distance_m,sensor_bias_z_m,-0.7409758974741973,-0.44517332004733773,-0.6074046920821115,0.9327211333151993,0.41091912483767584,-16.166533192792365,16.801121609859543,32.96765480265191,0.21589671503999383
ground_intercept,-0.4602424305277436,miss_distance_m,sensor_bias_x_m,-0.014006108181023899,-0.47364401374910486,-0.4017595307917888,0.7536421452982771,0.4602424305277436,-7.1755241997648795,23.315957359260373,30.491481559025253,0.24439475599283447
ground_intercept,0.12899038142054983,miss_distance_m,drag_cd,0.2164156673440194,0.15108971268533647,0.2631964809384164,0.37098893263622207,-0.12899038142054983,9.620577897738457,26.8885927126396,17.268014814901143,0.02486895681223469
ground_intercept,-0.28191190169138386,miss_distance_m,sensor_noise_m,0.2947829671480757,-0.29588002301625194,-0.1033724340175953,0.32179042094856725,0.28191190169138386,1.9163864701172706,24.06725469687044,22.15086822675317,0.09537159922143977
ground_intercept,0.08651360808995286,miss_distance_m,wind_z_mps,0.33594653589356804,0.0771896290516377,0.20747800586510262,0.2677012224134097,-0.08651360808995286,-0.2380154309269713,22.341603808084038,22.57961923901101,0.0064909114606125275
ground_intercept,-0.010519826063434162,miss_distance_m,thrust_n,-0.47172310817325186,-0.043110908622880854,-0.14516129032258063,0.1693467011498796,0.010519826063434162,-5.623651861499589,24.849496390094394,30.473148251593983,0.0020247067470527944
ground_intercept,0.09177942040380706,miss_distance_m,mass_kg,0.027804139151262803,0.0999973797609758,0.052419354838709666,0.12536289982014934,-0.09177942040380706,4.786551630435202,29.889581858177475,25.103030227742273,0.010893439306577275
ground_intercept,-0.023159113512848956,miss_distance_m,wind_x_mps,-0.05826934593432024,-0.030122022314582563,0.0751466275659824,0.0959974171014859,0.023159113512848956,-0.002198751684375111,24.117087288512657,24.119286040197032,0.0009884530123709895
