run,success,failure_reason,miss_distance_m,robustness_margin,max_qbar_pa,max_load_g,time_of_flight_s,impulse_n_s,crossrange_error_m,downrange_error_m,failed,final_x_m,final_y_m,final_z_m,fuel_used_kg,ground_violation_m,integrated_control_effort,load_violation_g,miss_violation_m,mission_model,qbar_violation_pa,terminal_altitude_m,terminal_flight_path_angle_deg,terminal_speed_mps
10,True,none,18.366183145473254,52.00355935017034,147996.44064982966,5.107758456056149,8.949999999999992,19373.09433913885,-0.1642016718089133,-6.06906806555935,False,2993.9309319344407,-0.1642016718089133,-17.333670527607495,4.847916666666073,17.333670527607495,0.594079810531254,0.0,0.0,point_mass,0.0,-17.333670527607495,-8.260550481030398,516.7597571333486
11,False,ground_intercept,266.3219455005012,-36.321945500501215,134456.0673638628,5.299973152185383,8.349999999999984,19806.679996421855,-1.2405058771786819,-266.3085678865373,True,2733.6914321134627,-1.2405058771786819,-2.363571569085987,4.522916666666113,2.363571569085987,0.4946749943231937,0.0,36.321945500501215,point_mass,0.0,-2.363571569085987,-8.376008298859286,505.69844092779465
12,False,ground_intercept,263.146044306949,-33.14604430694902,130298.83732631046,5.195709094482454,8.449999999999985,19539.765422697743,1.8488280180453116,-263.1154968681549,True,2736.884503131845,1.8488280180453116,-3.557776999542112,4.577083333332773,3.557776999542112,0.4923904056726036,0.0,33.14604430694902,point_mass,0.0,-3.557776999542112,-8.43486646447214,496.31261070962967
13,True,none,15.334263897693665,55.464743173890426,144535.25682610957,4.984597366163047,9.049999999999994,19134.728917619348,-0.12858792987784473,-1.0038350052759597,False,2998.996164994724,-0.12858792987784473,-15.300831013725485,4.902083333332733,15.300831013725485,0.5099537786883057,0.0,0.0,point_mass,0.0,-15.300831013725485,-8.29852202080627,511.01005216007087
14,True,none,33.3320422959911,52.4904419078209,147509.5580921791,8.738029801610075,11.300000000000026,24988.53440738378,-0.1385944559951071,-13.60242118355518,False,4008.4227809233153,0.2570347908622376,-179.53795518752526,6.120833333332584,179.53795518752526,10.092935497626579,0.0,0.0,point_mass,0.0,-179.53795518752526,-9.877697226028642,336.93098411864196
15,True,none,19.760017883488395,50.945519620588925,149054.48037941108,5.1172693664762035,8.949999999999992,19158.294140693844,0.14397104803052058,1.1314454701250725,False,3001.131445470125,0.14397104803052058,-19.727073027726227,4.847916666666073,19.727073027726227,0.5164817465183196,0.0,0.0,point_mass,0.0,-19.727073027726227,-8.612173543004118,519.9782645230583
16,True,none,8.568729303494873,49.490218057072084,150509.78194292792,5.082483339443496,8.949999999999992,18571.737358613245,0.006662974345275164,-6.6634298588733145,False,2993.3365701411267,0.006662974345275164,-5.387186649562103,4.847916666666073,5.387186649562103,0.45357398282622474,0.0,0.0,point_mass,0.0,-5.387186649562103,-8.558573561019138,518.7993454856045
17,False,ground_intercept,235.32752355065588,-5.327523550655883,136452.70650840964,5.242804774117044,8.449999999999985,19040.6859888946,1.1390796447164369,-235.32137625736323,True,2764.678623742637,1.1390796447164369,-1.2632158912798106,4.577083333332773,1.2632158912798106,0.47715385613516414,0.0,5.327523550655883,point_mass,0.0,-1.2632158912798106,-8.554734399243213,504.2009600430196
18,True,none,10.328151598318211,54.18733139848162,145812.66860151838,5.129190861869381,8.949999999999992,19542.185893869384,-0.2901144861881354,-6.095860014475875,False,2993.904139985524,-0.2901144861881354,-8.332288983626349,4.847916666666073,8.332288983626349,0.5109865608214981,0.0,0.0,point_mass,0.0,-8.332288983626349,-7.9793259338893785,515.9833807700862
19,True,none,27.68464859298361,56.27489774367714,143725.10225632286,8.64795086086303,11.350000000000026,25371.514749648035,0.06416578934466094,-15.637167425440566,False,4014.247733418856,1.151194759261097,-153.05102110074404,6.147916666665914,153.05102110074404,9.793977172753955,0.0,0.0,point_mass,0.0,-153.05102110074404,-8.494091936827466,339.58248699900105
