failure_reason,failure_reason_correlation,metric,parameter,partial_rank_correlation,pearson,rank_correlation,score,success_correlation,tornado_delta,tornado_high,tornado_low,variance_contribution_proxy
none,0.0,miss_distance_m,guidance_gain,0.6447876357986982,0.7811589468791328,0.6538831954562292,1.0444626688957956,0.0,12.690959834276402,28.385502653379373,15.69454281910297,0.5332464089777538
none,0.0,miss_distance_m,sensor_bias_z_m,-0.4116770989212075,-0.4166141840461733,-0.4917232580153928,0.7000303500384795,0.0,-8.274446974637478,15.741421204366773,24.01586817900425,0.15167612354665272
none,0.0,miss_distance_m,sensor_bias_x_m,0.4718245856106194,0.3367405397996774,0.3532534880849487,0.5216237579847874,0.0,14.10104697815651,25.06627279865086,10.96522582049435,0.09909230357209291
none,0.0,miss_distance_m,wind_z_mps,-0.036232679069824025,-0.2433800847399696,-0.28061900646170307,0.4023090488316879,0.0,3.632567557027617,22.4753685059347,18.842800948907083,0.05176297072448656
none,0.0,miss_distance_m,wind_x_mps,0.0652373360332243,-0.3062793354896352,-0.23528007572951393,0.3884197434743315,0.0,-4.46081217293959,14.381988775967493,18.842800948907083,0.08197558211494498
none,0.0,miss_distance_m,sensor_noise_m,-0.16215907896176215,0.27431432084615126,0.21600197555253736,0.353159135975613,0.0,4.215722076863788,20.682837570718885,16.467115493855097,0.06575761889943157
none,0.0,miss_distance_m,mass_kg,-0.4358674269101992,-0.13405591846484363,-0.24430176565008022,0.31132972488250205,0.0,4.04549043833169,20.512605932186787,16.467115493855097,0.01570439108740133
none,0.0,miss_distance_m,thrust_n,-0.09544387566721044,0.028890835829150984,0.04630201259414742,0.060747430508722916,0.0,-5.125561543501181,17.34980696243352,22.4753685059347,0.0007294059972819786
none,0.0,miss_distance_m,drag_cd,-0.04800257829406618,-0.007947410117764226,-0.016339465777668025,0.020313170836550137,0.0,-4.814987981959479,15.69454281910297,20.50953080106245,5.519507995420979e-05
