excess_kurtosis,max,mean,min,n,parameter,skew,std,unique_fraction
-0.18547972986299488,0.3059969388338222,0.22056481026060584,0.1610306071378094,1000,drag_cd,0.12297397054663398,0.024308837164240978,1.0
-1.2000521793806382,2.8498687101741798,2.2499982369516984,1.6504974057466042,1000,guidance_gain,-0.0001416131278856751,0.3464232766191235,1.0
-0.6011682335954589,44.91939078633589,42.16673174283471,39.6143855699605,1000,mass_kg,0.08909742437726101,1.1241061509098749,1.0
0.08205750929820121,50.19122899222629,-0.04859729577170651,-42.91596216386645,1000,sensor_bias_x_m,0.01991618638232713,14.546870063662453,1.0
-0.06438787536175505,29.8399707960319,0.05707079179545684,-26.308015161092833,1000,sensor_bias_z_m,0.07724282016156447,8.201488770197672,1.0
-1.1998241840712307,17.985974798528638,8.999794827735345,0.0039606357846285675,1000,sensor_noise_m,-0.0001836031971266538,5.196034889535844,1.0
-0.09276871827110078,2550.0,2200.005196563012,1850.0,1000,thrust_n,-0.0011070598055255558,119.64028078067267,0.998
-0.08353015358649607,18.0,0.0006915964063578528,-18.0,1000,wind_x_mps,0.000343784048128374,5.984352748568605,1.0
-0.027550735347917854,4.92284398083053,-1.4805293062771341e-05,-4.780123127387748,1000,wind_z_mps,0.0013509623961737388,1.499196195931295,1.0
