failure_reason,failure_reason_correlation,metric,parameter,partial_rank_correlation,pearson,rank_correlation,score,success_correlation,tornado_delta,tornado_high,tornado_low,variance_contribution_proxy
ground_intercept,0.46768589717967135,miss_distance_m,guidance_gain,0.8147958691865218,0.5036284569914576,0.6453679533679534,1.0141036561586,-0.46768589717967135,17.970135394976957,34.668931192509234,16.698795797532277,0.43852837186131133
ground_intercept,-0.40126174600249764,miss_distance_m,sensor_bias_z_m,-0.7551049567073649,-0.44631858212241937,-0.5835478875478876,0.9070226151097216,0.40126174600249764,-15.703849911821486,17.75615394263174,33.46000385445323,0.3444031468870389
ground_intercept,-0.17433565440825063,miss_distance_m,sensor_bias_x_m,-0.13081821004865482,-0.20490322165291544,-0.2715987795987796,0.41763430402729995,0.17433565440825063,-8.258393270758237,20.792021406306933,29.05041467706517,0.07258965747997656
ground_intercept,-0.1749948653253882,miss_distance_m,thrust_n,-0.5621334639158448,-0.2018881989170461,-0.260005748005748,0.4046985637956181,0.17499486532538822,-8.307519412956502,20.861225292407525,29.168744705364027,0.07046915126386757
ground_intercept,0.14314413525088618,miss_distance_m,drag_cd,0.383035457172979,0.15521086834293346,0.1798088878088878,0.2932003557930761,-0.14314413525088618,4.453293161971146,26.270045530539143,21.816752368567997,0.04165061618857513
ground_intercept,-0.08434549326340253,miss_distance_m,wind_x_mps,-0.22835196101171443,-0.09226103675242608,-0.12760207960207962,0.1948189712941433,0.08434549326340256,-3.7296708078045775,22.91101376779266,26.640684575597238,0.014716815139732052
ground_intercept,-0.06702979056624561,miss_distance_m,wind_z_mps,-0.19972904792120968,-0.08206505590230818,-0.12343267543267544,0.18122265102539092,0.06702979056624561,-3.920568740448296,22.790251958487673,26.71082069893597,0.011643772539729575
ground_intercept,0.02349714196221892,miss_distance_m,mass_kg,0.17151212362174376,0.0323709935947401,0.053916593916593925,0.0759763762045187,-0.02349714196221892,2.6286344082668265,26.801502006766228,24.1728675984994,0.001811712301796799
ground_intercept,0.04409536709255177,miss_distance_m,sensor_noise_m,0.032959770411675374,0.049209647763596216,0.032631140631140636,0.0682598062860767,-0.04409536709255177,-0.11232988404210076,24.614400500818608,24.72673038486071,0.004186756337972193
