max,mean,metric,min,p01,p05,p50,p95,p99,std
288.97096420047365,65.87391395510667,miss_distance_m,6.618137788886608,8.476892608598668,12.803135317232709,24.849496390094394,273.07788104888806,285.87362805100736,92.52509255657138
159468.09244559865,144953.61344169494,max_qbar_pa,126758.5541458623,127226.20132126944,128994.01595719965,145095.870736308,158467.14827619056,159260.57051982585,8610.496618935447
9.750532690012527,6.382520466174238,max_load_g,4.631993882484919,4.690564934276502,4.83551391749625,5.29343423846762,9.649793907959333,9.740145733749241,1.7619656243173143
536.5011952447513,452.7686603638058,terminal_speed_mps,314.20589478753186,315.4569631561736,325.94599689883796,504.7579792852619,532.1493900981677,535.7588597968191,86.06835539379716
11.900000000000034,9.671875000000004,time_of_flight_s,8.349999999999984,8.349999999999984,8.404999999999985,8.949999999999992,11.62250000000003,11.822500000000034,1.2481196795079568
73.2414458541377,37.98068920321843,robustness_margin,-58.970964200473645,-55.87362805100736,-43.07788104888809,49.0746963177796,65.56963310059311,71.74874256544014,33.427442509545926
