config_hash,input.drag_cd,input.guidance_gain,input.mass_kg,input.run_seed,input.sensor_bias_x_m,input.sensor_bias_z_m,input.sensor_noise_m,input.thrust_n,input.wind_x_mps,input.wind_z_mps,output.crossrange_error_m,output.downrange_error_m,output.failed,output.failure_reason,output.final_x_m,output.final_y_m,output.final_z_m,output.fuel_used_kg,output.ground_violation_m,output.impulse_n_s,output.integrated_control_effort,output.load_violation_g,output.max_load_g,output.max_qbar_pa,output.miss_distance_m,output.miss_violation_m,output.mission_model,output.qbar_violation_pa,output.robustness_margin,output.success,output.terminal_altitude_m,output.terminal_flight_path_angle_deg,output.terminal_speed_mps,output.time_of_flight_s,run,seed,status
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2692024789660896,2.324312877765726,41.81636289148096,344325,12.037869760008304,14.248862659220336,2.6194174995995825,2072.1743133652403,-12.800046138656407,-1.7068890789067528,-0.060280671093619925,-5.478394815511365,False,none,4002.779306115811,-0.9942435499796619,-145.85567693762704,6.445833333332544,145.85567693762704,24658.874329046444,10.799493527038356,0.0,8.661468179706981,134832.38455600486,24.174106643103396,0.0,point_mass,0.0,65.16761544399513,True,-145.85567693762704,-8.500023328355454,292.0520322473778,11.900000000000034,30,344325,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2153700225224207,2.6909705373536115,43.371420719714244,352244,14.690696477235944,4.392674506190613,15.705433838890983,2120.6776440367908,-8.610952388667851,-0.9163162916200258,0.16757030834293815,5.72577140078738,False,none,4007.156432886046,0.3843142269582159,-158.63156249759533,6.283333333332564,158.63156249759533,24599.86067082673,10.15534950556939,0.0,8.048224945033992,142210.8242724022,35.221195299416934,0.0,point_mass,0.0,57.78917572759779,True,-158.63156249759533,-8.340988081761418,333.3786288737618,11.60000000000003,31,352244,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.22355639684158723,2.7898583947609605,43.42762916767155,360163,-24.970206325963357,-0.6775911781139694,13.104669219781279,2363.601016993697,-1.6231228270327214,1.3768087665233804,0.5203537459224719,-5.085597661203337,False,none,4008.425223118052,-5.769664707619227,-161.38735572683183,6.039583333332594,161.38735572683183,26354.151339479788,10.038609570469964,0.0,8.92255317953806,152856.53887652032,32.191960832657706,0.0,point_mass,0.0,47.143461123479675,True,-161.38735572683183,-8.693676913042184,340.92606042869755,11.150000000000023,32,360163,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.25236948262163883,2.279399163509885,43.09979281929614,368082,-18.1289518419553,12.894196568406365,10.65423847754134,2288.6380539023817,-3.641777544127712,3.6885875414124714,-0.8700926672420362,-7.916736044344816,False,none,2992.083263955655,-0.8700926672420362,-11.69377419864387,4.847916666666073,11.69377419864387,20483.31058242638,0.6453186211568905,0.0,5.251949169860604,144916.7560631805,14.148361242712381,0.0,point_mass,0.0,55.08324393681949,True,-11.69377419864387,-7.4765473628016865,509.2698856853451,8.949999999999992,33,368082,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.21733442759823252,2.301406113050294,43.668285256255515,376001,2.9781158655882978,-6.6000085762448055,13.313336601885725,2157.630483418572,-3.0195413915852196,0.0945097163648668,-0.9293172426822579,-16.323233216575318,False,none,4012.5827039877045,-2.643762293926091,-173.4388176718185,6.256249999999234,173.4388176718185,24920.63208348443,10.213788783061448,0.0,8.083023605418155,142147.40828281504,34.20924193357572,0.0,point_mass,0.0,57.85259171718496,True,-173.4388176718185,-9.397847694030265,334.96694430144635,11.55000000000003,34,376001,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2022364456290998,2.2964544089047694,41.27331906082445,383920,6.332523601190038,-2.9669070159613704,7.211073910089894,2062.465309048663,12.905267693923033,-0.1293684391327478,-0.0030132416840759207,-13.432073154771388,False,none,4007.5924806087346,-6.60374362615932,-168.12266395261148,6.147916666665914,168.12266395261148,23408.981257702282,9.742121987732453,0.0,8.140556632155208,139211.51828222896,27.88868840253331,0.0,point_mass,0.0,60.788481717771035,True,-168.12266395261148,-9.404663233744916,352.3576162388323,11.350000000000026,35,383920,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2211601215961215,2.524485403750602,40.73367355948734,391839,36.95469189281227,6.214996651702897,17.142177527523778,2338.5280168377362,-2.037364255544177,-0.2042820816148684,-0.17750172800587166,3.3709978013025648,False,none,3003.3709978013026,-0.17750172800587166,-18.257941268173635,4.685416666666093,18.257941268173635,20228.267345646418,0.5607873898609181,0.0,5.673320523087434,159323.31567707384,18.56737871622997,0.0,point_mass,0.0,40.67668432292616,True,-18.257941268173635,-7.3349575387137405,537.2026204187563,8.649999999999988,36,391839,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2182913926302304,2.0598159349242353,41.85922016498565,399758,-19.790981109113133,-13.613341524694214,11.408754144450455,2100.284202854702,-2.090198415842324,-3.743925291487156,-0.7382569360863419,2.287775578486162,False,none,4014.92868207727,3.9635062028847474,-196.14589366103166,6.256249999999234,196.14589366103166,24258.282542971738,10.45324333708881,0.0,8.333850749045377,142106.55341011618,39.318174209122574,0.0,point_mass,0.0,57.89344658988382,True,-196.14589366103166,-10.534624808872449,327.27221495394224,11.55000000000003,37,399758,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2360456765729154,2.1477184030079264,43.50282582780519,407677,-13.021024273662414,3.045970472067313,4.88083176359027,2405.882485521814,-5.911744784728311,-0.7027583337046527,0.35097982578454706,5.195477284390563,False,none,3005.1954772843906,0.35097982578454706,-18.88978789258063,4.766666666666083,18.88978789258063,21171.765872591877,0.5760720621011518,0.0,5.444817129982357,154939.30688497907,19.59439352665481,0.0,point_mass,0.0,45.060693115020925,True,-18.88978789258063,-7.804488858688573,525.5920804056335,8.79999999999999,38,407677,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.19211839085837001,1.8611778665942,42.91895546723905,415596,-6.004974517347367,9.17615220210394,10.577595146052907,2209.7384051393005,9.600681576022582,1.114575000978173,0.5332650034877887,-21.40389352303555,False,none,2978.5961064769645,0.5332650034877887,1.7696989273822368,4.793749999999413,0.0,19556.184885482748,0.5000016725321105,0.0,5.12364098000971,146045.9569831951,21.48354867806913,0.0,point_mass,0.0,53.9540430168049,True,1.7696989273822368,-8.520238014108848,526.1986340541541,8.84999999999999,39,415596,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.2454293576831866,1.9007000885031389,41.217775274047064,423515,-7.168492134960447,0.5813088430816935,13.146760420897673,2159.6296971550546,-11.347095148523149,0.8756398684088231,0.30610540938019504,0.7616153036424294,False,none,3000.7616153036424,0.30610540938019504,-20.748483092547293,4.902083333332733,20.748483092547293,19544.648759253258,0.6801510918644279,0.0,5.51366145647883,145486.91527778833,20.76471307372474,0.0,point_mass,0.0,54.51308472221167,True,-20.748483092547293,-8.215946011378378,502.7336572105531,9.049999999999994,40,423515,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.23350190656562747,2.0129282200511343,43.28998443236068,431434,-5.272277786977922,10.341908438078363,5.191253144587685,2208.072356801849,4.344920010464971,0.5562936489136981,-0.6043543418712437,-15.311165471276581,False,none,2984.6888345287234,-0.6043543418712437,-7.752198732973527,4.874999999999403,7.752198732973527,19872.651211216675,0.4940789200461933,0.0,5.034286305976793,140240.93086427776,17.172466842444834,0.0,point_mass,0.0,59.759069135722235,True,-7.752198732973527,-8.352174824739672,510.3743127905157,8.999999999999993,41,431434,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.17663553971498946,2.2232337992457225,42.3351794925603,439353,8.790366091572658,-10.19084252100472,11.050416894342861,2317.682400590469,-4.72936628539004,2.306039241418285,-0.6640642086979099,2.6880031203709223,False,none,4018.555341111555,-8.906612003717292,-170.3544730228464,5.904166666665944,170.3544730228464,25262.738166436164,9.1762255254993,0.0,8.695403745518874,166229.41006109794,23.27473472837878,0.0,point_mass,0.0,33.77058993890206,True,-170.3544730228464,-9.556337262394555,379.2446245593916,10.90000000000002,42,439353,complete
fd7375f9ae19308827c2c445257d69358ef9774785d689f0e642b0bf46a9e56d,0.20499640794379523,2.189587623757273,41.92640630626933,447272,14.074135066975847,8.013182493228939,11.74389311893176,2364.973385638939,-1.577871636634245,-1.1294997430397957,-1.4687222166501783,0.33796170692130545,False,none,3000.3379617069213,-1.4687222166501783,-7.049447522588677,4.685416666666093,7.049447522588677,20457.01978577687,0.46378895192248387,0.0,5.588083392912206,161271.86460605313,7.208749783336818,0.0,point_mass,0.0,38.72813539394687,True,-7.049447522588677,-8.068379719716534,541.6850316554347,8.649999999999988,43,447272,complete
